creationTime,user,referenceName,content
2018-10-28 10:12:25,汪***9,美的（Midea）2100W大功率电热水器50升 节能保温型 加长防电墙 蓝钻内胆8年包修F50-21WA1,红色的外形很好看，亮粉色的。电热水器还是很好用。出热水很快。节能也很。方便。特别是冬天洗的时候就非常好用。这个智能控温的功能很好方便每个人。对不同的寻找水温的要求。它的安全性也非常的令人感到满意。
2017-12-18 19:14:17,欣***盈,美的（Midea）2100W大功率电热水器50升 节能保温型 加长防电墙 蓝钻内胆8年包修F50-21WA1,尺寸合适，做工精致，安装简易，加热快、出水量足。完满地解决了洗水台天冷无热水的问题。美的品牌值得信赖，京东物流快捷可靠服务好。
2017-12-06 09:42:38,o***y,美的（Midea）2100W大功率电热水器50升 节能保温型 加长防电墙 蓝钻内胆8年包修F50-21WA1,很小巧，超省地方，水量一般，不过加热很快，洗碗时接一盆热水，用百洁布洗完再冲的时候就又热了
2017-12-19 15:13:59,晨***谱,美的（Midea）2100W大功率电热水器50升 节能保温型 加长防电墙 蓝钻内胆8年包修F50-21WA1,装在浴室柜下面，小巧颜值高，不占地方，而且出热水非常快。放完一盆等几分钟又热了，简直是神器。水加热了会自动断电，应该比较节能。
2018-01-13 18:11:48,i***g,美的（Midea）2100W大功率电热水器50升 节能保温型 加长防电墙 蓝钻内胆8年包修F50-21WA1,外观很好，送货很及时，安装很到位，接着热水管出的，防止热水器的冷水出来，很实用，很方便，可以配合燃气热水器使用，节水节能。
2018-11-22 14:53:07,浮***末,美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）,"美的三佰优橞卷：质量好（  djd.red/2m ）复/.置/输入括呺/内@内蓉，/到.，流览嚣打开#领/曲。非常好外观漂亮，做工精致，可以远程控制，非常方便，保温性能满意，希望耐用。美的的安装服务不错，加装的管和接头收费*元，不贵。使用过程中经常有哒哒响，应该是继电器的声音吧。外观大气上档次,颜色玫瑰金色,非常好看,很高大上档次,液晶屏数字很大,方便观察,按钮简洁大方。功率够用容量够用,单位安装,多人洗热水丝毫不耽误,用水自动断电,能听见空开断电的声音,让人很踏实。总体来说挺满意。这款美的热水器真的很棒！液晶屏配上金色的装饰显得高档。可以整胆或者半胆加热，加上85%的热水输出率，让一级能效的它，更加节能！还有APP智能遥控软件，功能一目了然，调温.加热一按就搞定，非常方便操作。外观精美，显示屏幕大，烧水速度挺快的，使用起来放心安全！省电，安全，还可以实时预约功能，只需设置洗浴时间，就能使用热水。出水断电很安全，科技感也很足，可以手机APP操作！美的产品质量好，外观漂亮，大小合适，免费安装，感觉自己赚了！！有快递公司，服务态度超棒，约好时间后，售后马上来安装了！满分！"
2018-11-05 09:41:36,j***d,美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）,选择美的（Midea）60升电热水器 5倍增容90S速热 A+能效 遥控预约 LED触控大屏 F6030-A6(HEY)。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，都很喜欢。
2018-11-26 09:17:40,y***6,美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）,选择美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，都很喜欢。
2018-08-25 16:01:09,男***8,美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）,"线条流畅、时尚、全自动控制、防电墙产品；
加厚聚氨酯整体发泡保温层，保温节能效果更好;保温；
采用防干烧、防超温、防漏电、防高水压等多重保护装置以及IP&times;4级防水设计，使用寿命长，节能省电；
超长低热负荷发热管，寿命更长、防电墙设计，线条流畅
安装师傅很负责，调试好了。"
2018-11-23 13:58:09,j***m,美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）,比较熟悉美的的品牌，因为身边用美的的挺多。又特意买的美的（Midea）80升速热增容LED大屏幕数显的F8030-A6（HEY）款。可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有A+能效，输出热水更多，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便。快递也很给力的，头一天下单，第二天完美送到，非常感谢啦！！！！！安装师傅很用心的给安装好了。机器外型高端大气上档次。漂亮！感谢安装师傅！辛苦辛苦！！！！！
2018-10-26 10:49:09,张***3,美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）,跟家人看了很多款热水器，最终选择美的（ Midea）80升电 热水器5倍增容A＋能效遥控预约. F8030－A6（HEY），首先机器外型高端大气上档次，可以遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e＋增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，我们家人都很喜欢
2018-11-06 08:13:23,j***0,美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）,热的快，有遥控方便，还可以预约时间，触摸屏很灵敏，安装师傅很专业，京东送货****，我家的家电都在京东买的，服务好，质量有保证！
2018-11-26 12:43:28,j***千,美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）,A10非常的好看容量也大，外表高端大气，可以远程控制，屏幕很大，操作简单方便，加热速度也快，保温效果非常好！有TECH活水功能！东西到货完整，样子看起来也挺不错，个头挺大，质感也不错，师傅很敬业，穿统一工装，干活也很麻利，很快就装完了，还很耐心的给讲解操作，有任何疑问也很耐心的回答，很满意！
2018-07-09 20:52:48,j***j,美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）,事情太多，评价有点晚了。当时看了很多款热水器，最终选择美的（Midea）60升电热水器 5倍增容90S速热 A+能效 遥控预约 LED触控大屏 F6030-A6(HEY)。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，我们家人都很喜欢
2018-10-30 09:42:39,D***1,美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）,终于抽出时间评价了，看了好多热水器，最终选择了这款美的（Midea）60升电热水器 5倍增容90S速热 A+能效 遥控预约 LED触控大屏 F6030-A6(HEY)。美的的服务真的没得说，师傅安装非常专业。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，最主要的是，有TECH活水功能！！！真心方便，很满意的一次购物。
2018-10-04 19:18:58,快***9,美的（Midea）5升1500W速热 自动补水 蓝钻内胆 上出水小厨宝 F05-15A（S）,用着不错，冬天洗东西再也不怕冷了，打开水龙头热水出来就可以刷牙洗脸，使用方便，出热水快，6.6升能洗几件小衣服，
2018-11-21 20:47:44,林***啊,美的（Midea）5升1500W速热 自动补水 蓝钻内胆 上出水小厨宝 F05-15A（S）,心仪这个洗衣机好几个月，等了很久终于下定决心买了，非常喜欢，大桶真的是很静音，甩干的时候特别安静，比之前用的滚筒的听着舒服多了。小桶洗毛巾或者夏天的小件，又轻松又节水。最主要的是喜欢免清洗的功能，之前用别的牌子的滚筒，胶圈那里发霉#死了，藏的灰也是满满的，几个月不清洗就有青苔了，洗出来的衣服都粘的青苔碎片，现在这个洗衣机就放心了，哈哈哈
2018-11-23 13:13:53,3***1,美的（Midea）5升1500W速热 自动补水 蓝钻内胆 上出水小厨宝 F05-15A（S）,新家热水器离洗脸池距离太远，每天都要浪费好多水，装了小厨宝方便多了，一开就来热水，美的品质放心，容量大，预留位置正好，满意。
2017-11-12 20:11:21,c***i,美的（Midea）5升1500W速热 自动补水 蓝钻内胆 上出水小厨宝 F05-15A（S）,"同款 双十一活动339 全品类券40 到手299 划算与否不清楚
安装师傅态度挺好的 收了20材料费 保修是六年的 目前使用感还挺好的 南方冬天比较实用 日常洗碗够用的 加热速度很快 建议自备冷热水龙头 比较方便 整体满意度蛮好的"
2018-02-20 11:37:06,g***6,美的（Midea）5升1500W速热 自动补水 蓝钻内胆 上出水小厨宝 F05-15A（S）,使用已经一段时间了，总体是很不错的，工作时几乎听不到声音，洗菜洗碗够用，不是冰凉的水就行，我自己安装的，很容易，用水很方便
2017-10-14 08:34:10,j***3,美的（Midea）5升1500W速热 自动补水 蓝钻内胆 上出水小厨宝 F05-15A（S）,"小巧好用，价钱还实惠，
天气冷了，用热水刷碗是件幸福的事，开关也很方便，用时打开用后关上，产品很好，美的的服务更好 ，我小家电选美的很好"
2018-01-04 21:01:30,l***1,美的（Midea）5升1500W速热 自动补水 蓝钻内胆 上出水小厨宝 F05-15A（S）,天凉想买个热水器，小厨宝，直热式水龙头都看了，最终远了这款，很好安装，容量适合，开水就出热水，太方便了，洗脸洗衣服很方便
